X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT,GlobalID,CreationDate,Creator,EditDate,Editor
-8075941.4075,5183664.9077,178,178,358,EVERSOURCE ENERGY,300 CADWELL DRIVE,NOT AVAILABLE,SPRINGFIELD,MA,01104,HAMPDEN,7762,7639,42.151263,-72.547416,MANUAL,ON-ENTITY,25013,NOT AVAILABLE,HTTPS://WWW.EVERSOURCE.COM/CONTENT,942.3,{F3475870-36AC-47B2-A934-203B2125AA6E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8076017.55,5178592.1546,179,179,77,MASSACHUSETTS MUTUAL LIFE INSURANCE,1295 STATE STREET,NOT AVAILABLE,SPRINGFIELD,MA,01111,HAMPDEN,11737,37788,42.11747,-72.5481,BING MAPS,ADDRESS,25013,NOT AVAILABLE,HTTPS://WWW.MASSMUTUAL.COM/,1273.5,{DD8F5996-3C01-46C5-AA46-3CF67AE21C04},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9311846.4618,5017656.0582,180,180,51,MARATHON PETROLEUM,539 SOUTH MAIN STREET,NOT AVAILABLE,FINDLAY,OH,45840,HANCOCK,44460,55858,41.03602,-83.64974,BING MAPS,ADDRESS,39063,NOT AVAILABLE,HTTP://WWW.MARATHONPETROLEUM.COM/,1174,{2520579F-097C-47EC-AF13-38D05BB80694},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8617014.6905,4529391.2679,181,181,288,OWENS & MINOR,9120 LOCKWOOD BOULEVARD,NOT AVAILABLE,MECHANICSVILLE,VA,23116,HANOVER,7900,9723,37.64496,-77.40796,BING MAPS,ADDRESS,51085,NOT AVAILABLE,HTTPS://WWW.OWENS-MINOR.COM/,108.8,{8EF47335-7F57-4ED3-A0BF-CF4F81B30205},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10615914.2214,3472916.7604,182,182,400,CALPINE,717 TEXAS AVENUE,NOT AVAILABLE,HOUSTON,TX,77002,HARRIS,2372,6716,29.7614,-95.36438,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.CALPINE.COM/,92,{58DA6BBD-89DA-4DC9-8919-19DC41EED893},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10616317.198,3472370.4974,183,183,362,CENTERPOINT ENERGY,1111 LOUISIANA STREET,NOT AVAILABLE,HOUSTON,TX,77002,HARRIS,7727,7528,29.75714,-95.368,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.CENTERPOINTENERGY.COM/EN-US/,432,{B74F320E-8D22-4135-ABA0-71B28DBD0A8E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10616409.5932,3472435.8939,184,184,122,ENTERPRISE PRODUCTS PARTNERS,1100 LOUISIANA STREET,NOT AVAILABLE,HOUSTON,TX,77002,HARRIS,6800,23022,29.75765,-95.36883,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.ENTERPRISEPRODUCTS.COM/,2513.1,{28D7B9B6-759B-4A88-AD2F-0FFAA1F61EF4},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10616599.9495,3472566.6878,185,185,356,EOG RESOURCES,1111 BABGY STREET,LOBBY 2,HOUSTON,TX,77002,HARRIS,2650,7651,29.75867,-95.37054,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.EOGRESOURCES.COM/,-1096.7,{61E29C87-FFC7-45F0-91B5-B971F0576ADF},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10616248.1799,3472465.3865,186,186,215,KINDER MORGAN,1001 LOUISIANA STREET,NOT AVAILABLE,HOUSTON,TX,77002,HARRIS,11121,13058,29.75788,-95.36738,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.KINDERMORGAN.COM/,708,{4F5A8D40-37A0-41F2-8B4B-E0E47D42B30B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13122037.6725,3977808.1147,187,187,302,PACIFIC LIFE,700 NEWPORT CENTER DRIVE,NOT AVAILABLE,NEWPORT BEACH,CA,92660,ORANGE,3628,9169,33.619382,-117.87727,MANUAL,ON-ENTITY,06201,NOT AVAILABLE,HTTPS://WWW.PACIFICLIFE.COM/,824,{1F7F03AA-7440-423D-A307-7F2DB16D8923},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10616734.6461,3472389.7316,188,188,141,PLAINS GP HOLDINGS,333 CLAY STREET,SUITE 1600,HOUSTON,TX,77002,HARRIS,5100,20182,29.75729,-95.37175,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://IR.PAGP.COM/,94,{5630703D-9C60-40BC-B6BB-CAE6B0373782},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10616361.7258,3472543.6064,189,189,402,TARGA RESOURCES,1000 LOUISIANA STREET,SUITE 4300,HOUSTON,TX,77002,HARRIS,1970,6691,29.75849,-95.3684,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.TARGARESOURCES.COM/,-187.3,{E38FCDD3-98C7-43BA-A9E3-A70317C6B836},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10615861.9013,3472197.3908,190,190,201,WASTE MANAGEMENT,1001 FANNIN STREET,NOT AVAILABLE,HOUSTON,TX,77002,HARRIS,41200,13609,29.75579,-95.36391,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.WM.COM/US,1182,{FEF5CDED-67FF-4832-82A0-D22FBE881A62},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10619423.0118,3472902.6548,191,191,285,BAKER HUGHES,2929 ALLEN PARKWAY,NOT AVAILABLE,HOUSTON,TX,77019,HARRIS,33000,9841,29.76129,-95.3959,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.BAKERHUGHES.COM/,-2738,{81E0FAB0-F78B-4635-B10E-6270F60FAC6A},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10635901.636,3474973.7901,192,192,261,GROUP 1 AUTOMOTIVE,800 GESSNER ROAD,NOT AVAILABLE,HOUSTON,TX,77024,HARRIS,13500,10888,29.77744,-95.54393,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.GROUP1AUTO.COM/,147.1,{895616F1-2DF2-4C14-94D4-ABF77BCE2F2B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10613319.3641,3495377.2734,193,193,173,HALLIBURTON,3000 NORTH SAM HOUSTON PARKWAY EAST,NOT AVAILABLE,HOUSTON,TX,77032,HARRIS,50000,15887,29.9364,-95.34107,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.HALLIBURTON.COM/EN-US/DEFAULT.PAGE,-5763,{D4EF4686-975E-4A6C-8D29-6509ACA529B0},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10637056.0191,3463869.2254,194,194,375,NATIONAL OILWELL VARCO,7909 PARKWOOD CIRCLE DRIVE,NOT AVAILABLE,HOUSTON,TX,77036,HARRIS,36384,7251,29.69082,-95.5543,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.NOV.COM/,-2412,{FE8553A8-ADCC-4189-92C2-63B538089517},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10637791.6183,3470289.9096,195,195,34,PHILLIPS 66,2331 CITYWEST BOULEVARD,NOT AVAILABLE,HOUSTON,TX,77042,HARRIS,14800,72396,29.740913,-95.560908,MANUAL,ON-ENTITY,48201,NOT AVAILABLE,HTTP://WWW.PHILLIPS66.COM/,1555,{EA0D3EA8-5905-42B1-BA4D-F2034A361BBE},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10626854.701,3470767.747,196,196,488,APACHE,2000 POST OAK BOULEVARD,NOT AVAILABLE,HOUSTON,TX,77056,HARRIS,3727,5354,29.74464,-95.46266,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.APACHECORP.COM/,-1405,{4691CA45-0CD4-41F2-9A83-5CB900BA4B0C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10626697.7405,3469658.7607,197,197,355,QUANTA SERVICES,2800 POST OAK BOULEVARD,SUITE 2600,HOUSTON,TX,77056,HARRIS,28100,7651,29.73599,-95.46125,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.QUANTASERVICES.COM/,198.4,{D58DB28E-6407-400F-8769-95E290D4CEA0},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10644374.1624,3472514.1136,198,198,57,SYSCO,1390 ENCLAVE PARKWAY,NOT AVAILABLE,HOUSTON,TX,77077,HARRIS,51900,50367,29.75826,-95.62004,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTPS://WWW.SYSCO.COM/,949.6,{12A1E776-D5BB-46FF-8030-942D685A59DD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10644100.3165,3476274.3517,199,199,115,CONOCOPHILLIPS,600 NORTH DAIRY ASHFORD STREET,NOT AVAILABLE,HOUSTON,TX,77079,HARRIS,13300,24360,29.78758,-95.61758,BING MAPS,ADDRESS,48201,NOT AVAILABLE,HTTP://WWW.CONOCOPHILLIPS.COM/,-3615,{DBE62F5C-42EF-4FAC-BFC6-0B2636753A16},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8097239.4977,5133610.7078,200,200,70,CIGNA,900 COTTAGE GROVE ROAD,NOT AVAILABLE,BLOOMFIELD,CT,06002,HARTFORD,41000,39668,41.81703,-72.73874,BING MAPS,ADDRESS,09003,NOT AVAILABLE,HTTPS://WWW.CIGNA.COM/,1867,{9335CE6D-81F3-49D0-B099-C248B78EC7DE},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8104835.9398,5115104.1821,201,201,250,STANLEY BLACK & DECKER,1000 STANLEY DRIVE,NOT AVAILABLE,NEW BRITAIN,CT,06053,HARTFORD,54023,11407,41.69301,-72.80698,BING MAPS,ADDRESS,09003,NOT AVAILABLE,HTTP://WWW.STANLEYBLACKANDDECKER.COM/,965.3,{0DBE0C57-849D-4D14-85C9-DBC37FCF4B80},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8104417.8238,5117405.7768,202,202,50,UNITED TECHNOLOGIES,10 FARM SPRINGS ROAD,NOT AVAILABLE,FARMINGTON,CT,06032,HARTFORD,201600,57244,41.708447,-72.803224,MANUAL,ON-ENTITY,09003,NOT AVAILABLE,HTTP://WWW.UTC.COM/PAGES/HOME.ASPX,5055,{58546BC6-6115-4DCC-B276-8EABBF45B4D6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8091679.0892,5126948.2977,203,203,153,HARTFORD FINANCIAL SERVICES GROUP,1 HARTFORD PLAZA,NOT AVAILABLE,HARTFORD,CT,06155,HARTFORD,16900,18300,41.77241,-72.68879,BING MAPS,ADDRESS,09003,NOT AVAILABLE,HTTPS://WWW.THEHARTFORD.COM/BUSINESS-INSURANCE/FINANCIAL-SERVICES,896,{86F5C9C0-D8D8-4352-BD5F-AD85F9932434},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8092059.8018,5126254.2524,204,204,43,AETNA,151 FARMINGTON AVENUE,NOT AVAILABLE,HARTFORD,CT,06156,HARTFORD,49500,63155,41.76776,-72.69221,BING MAPS,ADDRESS,09003,NOT AVAILABLE,HTTPS://WWW.AETNA.COM/,2271,{F2244C8B-4FA4-4519-AAD4-C621A428F681},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10397594.4361,5605408.796,205,205,6,UNITEDHEALTH GROUP,9900 BREN ROAD EAST,NOT AVAILABLE,MINNETONKA,MN,55343,HENNEPIN,230000,184840,44.89756,-93.40318,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTP://WWW.UNITEDHEALTHGROUP.COM/,7017,{9F804880-4C20-444F-8B6A-ECBE4D520D1E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10398560.6893,5601864.2139,206,206,158,SUPERVALU,7075 FLYING CLOUD DRIVE,NOT AVAILABLE,EDEN PRAIRIE,MN,55344,HENNEPIN,38000,17529,44.875,-93.41186,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.SUPERVALU.COM/,178,{7E143CAA-A69A-413C-B175-459B1E83B380},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10403980.8353,5593404.3143,207,207,212,C.H. ROBINSON WORLDWIDE,14701 CHARLSON ROAD,NOT AVAILABLE,EDEN PRAIRIE,MN,55347,HENNEPIN,14125,13144,44.82112,-93.46055,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.CHROBINSON.COM/EN-US/,513.4,{499447C3-5529-42DC-A63E-39428AD2FFD3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10382777.8118,5618334.1013,208,208,256,XCEL ENERGY,414 NICOLLET MALL,NOT AVAILABLE,MINNEAPOLIS,MN,55401,HENNEPIN,11476,11107,44.97975,-93.27008,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.XCELENERGY.COM/STATESELECTOR?STATESELECTED=TRUE&GOTO=%2F,1123.4,{F715B620-F8B6-4252-ABC8-DDEB089BE4A9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10383199.7127,5617679.4495,209,209,125,U.S. BANCORP,800 NICOLLET MALL,SUITE 1500,MINNEAPOLIS,MN,55402,HENNEPIN,71191,22744,44.97559,-93.27387,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.USBANK.COM/INDEX.HTML,5888,{95A38BA0-50B4-4E5E-8E39-3DE68E9071EC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10383395.635,5617422.9523,210,210,38,TARGET,1000 NICOLLET MALL,NOT AVAILABLE,MINNEAPOLIS,MN,55403,HENNEPIN,323000,69495,44.97396,-93.27563,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.TARGET.COM/,2737,{B1E46B54-8CD8-4F63-A601-6A8C16E00A99},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10382288.0061,5617548.8396,211,211,316,THRIVENT FINANCIAL FOR LUTHERANS,625 4TH AVENUE SOUTH,NOT AVAILABLE,MINNEAPOLIS,MN,55415,HENNEPIN,3282,8777,44.97476,-93.26568,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.THRIVENT.COM/,587.8,{8387B2EE-8025-412D-AA36-BE78AED2C8AB},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10386711.8427,5600123.8553,212,212,72,BEST BUY,7601 PENN AVENUE SOUTH,NOT AVAILABLE,RICHFIELD,MN,55423,HENNEPIN,125000,39403,44.86392,-93.30542,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.BESTBUY.COM/,1228,{51028958-852E-40A1-9A7B-070F1C990A85},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10396749.5211,5617901.3334,213,213,165,GENERAL MILLS,1 GENERAL MILLS BOULEVARD,NOT AVAILABLE,MINNEAPOLIS,MN,55426,HENNEPIN,39000,16563,44.977,-93.39559,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTPS://WWW.GENERALMILLS.COM/,1697.4,{94D6F778-EC9A-4C38-AA00-F14B34809E78},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10403348.5406,5623894.2614,214,214,377,MOSAIC,3033 CAMPUS DRIVE,SUITE E490,PLYMOUTH,MN,55441,HENNEPIN,8700,7163,45.01507,-93.45487,BING MAPS,ADDRESS,27053,NOT AVAILABLE,HTTP://WWW.MOSAICCO.COM/,297.8,{45D078F4-931E-4D75-A1AC-CCADCD37B061},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8635861.0803,4531813.8893,215,215,460,MARKEL,4521 HIGHWOODS PARKWAY,NOT AVAILABLE,GLEN ALLEN,VA,23060,HENRICO,10900,5612,37.66219,-77.57726,BING MAPS,ADDRESS,51087,NOT AVAILABLE,HTTP://WWW.MARKELCORP.COM/,455.7,{998A9996-A76A-419F-B5EB-14B94F14BADE},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8643369.58,4523899.9177,216,216,171,PERFORMANCE FOOD GROUP,12500 WEST CREEK PARKWAY,NOT AVAILABLE,RICHMOND,VA,23238,HENRICO,13000,16105,37.60589,-77.64471,BING MAPS,ADDRESS,51087,NOT AVAILABLE,HTTP://WWW.PFGC.COM/,68.3,{8243407B-B7E0-4FBA-A061-6A4BAC3CFF79},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8629185.2505,4523106.04,217,217,148,ALTRIA GROUP,6601 WEST BROAD STREET,NOT AVAILABLE,RICHMOND,VA,23230,HENRICO,8300,19337,37.60024,-77.51729,BING MAPS,ADDRESS,51087,NOT AVAILABLE,HTTP://WWW.ALTRIA.COM/PAGES/DEFAULT.ASPX,14239,{92AD0BF5-1F9C-4242-8A77-9270E9CDE75B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8628929.2156,4523416.5584,218,218,329,GENWORTH FINANCIAL,6620 WEST BROAD STREET,NOT AVAILABLE,RICHMOND,VA,23230,HENRICO,3400,8369,37.60245,-77.51499,BING MAPS,ADDRESS,51087,NOT AVAILABLE,HTTPS://WWW.GENWORTH.COM/,-277,{98FEF96D-F884-449D-A3A4-B20007B3B80F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9189388.3427,3253180.3738,219,219,195,WELLCARE HEALTH PLANS,8725 HENDERSON ROAD,NOT AVAILABLE,TAMPA,FL,33634,HILLSBOROUGH,7400,14237,28.03336,-82.54968,BING MAPS,ADDRESS,12057,NOT AVAILABLE,HTTPS://WWW.WELLCARE.COM/EN/DISTRICT-OF-COLUMBIA,242.1,{17A7E88F-F68F-4181-8FFB-EB60980DDAF2},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8267997.6967,4964864.3689,220,220,69,MERCK,2000 GALLOPING HILL ROAD,NOT AVAILABLE,KENILWORTH,NJ,07033,UNION,68000,39807,40.677334,-74.272687,MANUAL,ON-ENTITY,34019,NOT AVAILABLE,HTTP://WWW.MERCK.COM/INDEX.HTML,3920,{D7FB20CE-A002-468B-B6A3-A4FD565A556D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9000649.4857,4237672.0932,221,221,40,LOWE'S,1000 LOWE'S BOULEVARD,NOT AVAILABLE,MOORESVILLE,NC,28117,IREDELL,240000,65017,35.54119,-80.85421,BING MAPS,ADDRESS,37097,NOT AVAILABLE,HTTPS://WWW.LOWES.COM/,3093,{6DE11ACD-0D21-4BCE-A0C2-D3418481C1B5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9395646.6613,5197990.8044,222,222,419,CMS ENERGY,1 ENERGY PLAZA,NOT AVAILABLE,JACKSON,MI,49201,JACKSON,7750,6399,42.2466,-84.40253,BING MAPS,ADDRESS,26075,NOT AVAILABLE,HTTPS://WWW.CMSENERGY.COM/HOME/DEFAULT.ASPX,551,{EC705522-F75E-4C4C-8278-32FFAABFD4A6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13678079.6422,5210307.3468,223,223,318,LITHIA MOTORS,150 NORTH BARTLETT STREET,NOT AVAILABLE,MEDFORD,OR,97501,JACKSON,11170,8678,42.32845,-122.87228,BING MAPS,ADDRESS,41029,NOT AVAILABLE,HTTPS://WWW.LITHIAMOTORS.COM/,197.1,{EB0A5390-1D5E-4B5C-B996-41B5FA76A032},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9663541.4686,3964271.3866,224,224,436,REGIONS FINANCIAL,1900 5TH AVENUE NORTH,NOT AVAILABLE,BIRMINGHAM,AL,35203,JEFFERSON,22166,5967,33.51806,-86.80907,BING MAPS,ADDRESS,01073,NOT AVAILABLE,HTTP://IR.REGIONS.COM/,1163,{FBA7C3C4-E06C-4697-8FB0-FBB9EAAD18E9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9546635.9658,4615720.0452,225,225,53,HUMANA,500 WEST MAIN STREET,NOT AVAILABLE,LOUISVILLE,KY,40202,JEFFERSON,51600,54379,38.25647,-85.75889,BING MAPS,ADDRESS,21111,NOT AVAILABLE,HTTPS://WWW.HUMANA.COM/,614,{3793875C-5E49-45E8-91EC-A634C5129C6D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9546591.438,4614320.9329,226,226,376,KINDRED HEALTHCARE,680 SOUTH 4TH STREET,NOT AVAILABLE,LOUISVILLE,KY,40202,JEFFERSON,76650,7227,38.2466,-85.75849,BING MAPS,ADDRESS,21111,NOT AVAILABLE,HTTPS://WWW.KINDREDHEALTHCARE.COM/,-664.2,{C9ACF639-9085-4338-B817-5686D547FA43},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9539512.6316,4607523.6955,227,227,422,YUM BRANDS,1441 GARDINER LANE,NOT AVAILABLE,LOUISVILLE,KY,40213,JEFFERSON,90000,6366,38.19863,-85.6949,BING MAPS,ADDRESS,21111,NOT AVAILABLE,HTTP://WWW.YUM.COM/,1619,{573B425D-0E2B-446E-A5CB-CB23826BC73C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10540949.4499,4722840.49,228,228,486,SEABOARD,9000 WEST 67TH STREET,NOT AVAILABLE,SHAWNEE MISSION,KS,66202,JOHNSON,11781,5379,39.00816,-94.69096,BING MAPS,ADDRESS,20091,NOT AVAILABLE,HTTPS://WWW.SEABOARDCORP.COM/,312,{71860BA4-F7BD-42BE-B28A-984300C63115},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9524107.1272,5197285.5516,229,229,252,STRYKER,2825 AIRVIEW BOULEVARD,NOT AVAILABLE,KALAMAZOO,MI,49002,KALAMAZOO,33000,11325,42.24191,-85.55651,BING MAPS,ADDRESS,26077,NOT AVAILABLE,HTTPS://WWW.STRYKER.COM/US/EN/INDEX.HTML,1647,{7050A016-16C4-4DAE-B70A-5C02581C14EA},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13618006.413,6040643.2959,230,230,341,WEYERHAEUSER,220 OCCIDENTAL AVENUE SOUTH,NOT AVAILABLE,SEATTLE,WA,98104,KING,10400,7902,47.600473,-122.332633,MANUAL,ON-ENTITY,53033,NOT AVAILABLE,HTTPS://WWW.WEYERHAEUSER.COM/,1027,{0D987A0E-6198-4C24-88FD-2CF872A6688B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13602908.9297,6042777.6765,231,231,317,EXPEDIA,333 108TH AVENUE NE,NOT AVAILABLE,BELLEVUE,WA,98004,KING,20075,8774,47.6134,-122.19701,BING MAPS,ADDRESS,53033,NOT AVAILABLE,HTTPS://WWW.EXPEDIA.COM/,281.8,{B511C478-5D8E-4FD1-9D43-5F1EAC8E1F10},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13603203.9263,6043297.8538,232,232,164,PACCAR,777 106TH AVENUE NE,NOT AVAILABLE,BELLEVUE,WA,98004,KING,23000,17033,47.61655,-122.19966,BING MAPS,ADDRESS,53033,NOT AVAILABLE,HTTP://WWW.PACCAR.COM/,521.7,{290B84E3-13ED-48BB-B588-508AC186AB00},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13586582.8131,6031950.241,233,233,16,COSTCO,999 LAKE DRIVE,NOT AVAILABLE,ISSAQUAH,WA,98027,KING,172000,118719,47.54779,-122.05035,BING MAPS,ADDRESS,53033,NOT AVAILABLE,HTTPS://WWW.COSTCO.COM/,2350,{8EFE2F3A-9CF4-45B8-9172-B701CCA85A7D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13595427.1467,6047179.531,234,234,28,MICROSOFT,1 MICROSOFT WAY,NOT AVAILABLE,REDMOND,WA,98052,KING,114000,85320,47.64005,-122.1298,BING MAPS,ADDRESS,53033,NOT AVAILABLE,HTTPS://WWW.MICROSOFT.COM/EN-US/,16798,{518853D7-4EAA-482D-8509-A2497AF84577},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13618371.2069,6042615.8499,235,235,188,NORDSTROM,1617 6TH AVENUE,NOT AVAILABLE,SEATTLE,WA,98101,KING,72500,14757,47.61242,-122.33591,BING MAPS,ADDRESS,53033,NOT AVAILABLE,HTTPS://SHOP.NORDSTROM.COM/,354,{4A968DEB-0C82-4600-B27A-62BCB54BE42D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13618224.2652,6041519.4723,236,236,429,EXPEDITORS INTERNATIONAL OF WASHINGTON,1015 3RD AVENUE,NOT AVAILABLE,SEATTLE,WA,98104,KING,16000,6098,47.60578,-122.33459,BING MAPS,ADDRESS,53033,NOT AVAILABLE,HTTPS://WWW.EXPEDITORS.COM/,430.8,{7ED543A0-8D78-496A-B2AE-08CE1FA7FDA1},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
